,time,thscode,ths_the_new_csrc_industry_stock,ths_china_securities_industry_stock,ths_avg_held_num_growth_q_stock,ths_avg_held_num_growth_6m_stock,ths_total_current_assets_stock,ths_sq_operating_total_revenue_stock,ths_sq_np_stock,ths_total_profit_to_oi_ttm_stock,ths_avg_price_stock,ths_vol_stock,ths_inflow_vol_stock,ths_outflow_vol_stock,ths_the_amac_index_stock,ths_ygzs_new_stock,ths_sm_num_stock,ths_techcore_num_stock,ths_total_shares_stock,ths_total_float_shares_stock,ths_float_ashare_to_total_shares_stock,ths_hk_listed_stock_ratio_stock,ths_overseas_listed_shares_ratio_stock,ths_top10_hlolder_held_ratio_stock,ths_top10_float_hlolder_held_ratio_stock,ths_qfii_held_ratio_stock,ths_fund_held_ratio_stock,ths_broker_held_ratio_stock,ths_accum_pledge_num_ratio_stock,ths_eps_basic_stock,ths_nav_ps_stock,ths_roe_avg_by_ths_stock,ths_net_interest_of_ta_stock,ths_gross_selling_rate_stock,ths_np_to_revenue_stock,ths_rad_cost_to_revenue_stock,ths_bisic_eps_yoy_stock,ths_operating_revenue_yoy_stock,ths_np_yoy_stock,ths_net_assets_yoy_stock,ths_rad_amt_yoy_stock,ths_asset_liab_ratio_stock,ths_current_asset_turnover_stock,ths_fixed_asset_turnover_ratio_stock,ths_operating_capital_turnover_stock,ths_dividend_benchmark_shares_stock,ths_dividend_ps_before_tax_stock,ths_dividend_ratio_stock,ths_turnover_ratio_stock,ths_net_infow_stock,ths_main_inflow_rate_stock,ths_int_illegality_num_stock,ths_int_illegality_amt_stock,ths_float_holder_held_mv_stock,ths_org_holder_type_stock,ths_fixed_asset_sum_pit_stock,ths_total_revenue_growth_ny_stock,ths_operating_profit_growth_ny_stock,ths_net_profit_growth_ny_stock,ths_total_assets_growth_ny_stock,ths_holder_equity_growth_ny_stock,ths_net_asset_yield_growth_ny_stock,ths_open_price_stock,ths_close_price_stock,ths_low_stock,ths_high_price_stock,ths_macd_stock,ths_cci_stock,ths_mfi_stock,ths_atr_stock,ths_boll_stock,ths_expma_stock,ths_ma_stock,ths_ma_stock_r,ths_mtm_stock,ths_mtm_stock_r,ths_roc_stock,ths_si_stock,ths_srmi_stock,ths_wvad_stock,ths_vol_ratio_stock,ths_tapi_stock,year,ths_latest_subject_rating_stock,ths_revenue_pp_stock,ths_sm_annual_total_salary_stock,ths_postgraduate_num_ratio_stock,ths_tech_num_ratio_stock,ths_manage_staff_ratio_stock,mean_score,std_score,quater_score,quater3_score
702,2021-01-08,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,406.28587844869,21006685.0,9424088.0,11497028.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.701445042331,-1750920.0,-8.335060957976,,,63870686721.0,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,419.0,404.5,397.4,424.99,37.416423167648,105.64842836274,82.00339871464,27.59,313.57153846154,341.9160594962,406.12,365.928,64.5,90.86,28.96951919398,-30.39034969522,0.22672435105068,106279198.8628,1.0886083027333,21099430.082868,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
703,2021-01-11,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,395.50879618543,23005038.0,9047924.0,11524968.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.8633024607993,-2372626.0,-10.31350611114,,,61581131820.0,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,409.88,390.0,386.0,409.88,36.541692865531,68.120678115383,72.206337669562,23.88,319.11038461538,346.49548240133,403.3,373.649,38.89,72.0,22.641509433962,-464.4868023373,0.18774358974359,74154679.72569,1.1244975989609,23329986.886103,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
704,2021-01-12,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,393.72017141826,16559671.0,7002482.0,6508929.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.3412573247793,383726.0,2.3172320271339,,,63344878595.46,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,385.5,401.17,380.0,404.4,36.330987439479,58.279217815214,65.196822094227,24.4,324.93538461538,351.70257931548,403.134,382.088,-2.93,90.17,28.993569131833,-8.6264441591781,0.23224568138196,83645331.395268,0.80531768249671,16252153.712267,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
705,2021-01-13,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,390.07013531856,27261967.0,10139189.0,14314714.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,2.20809416604,-3514336.0,-12.890984718748,,,60791630130.0,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,400.0,385.0,372.98,410.5,34.461961963918,41.758034382052,61.662609832737,37.52,329.68692307692,354.87376223782,398.78,389.788,-17.0,72.21,23.085776399501,-104.83968911164,0.11688311688312,76733311.922284,1.4106514819905,27620984.822701,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
706,2021-01-14,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,373.10499932242,19606569.0,6353319.0,8444224.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.5880420743287,-2784920.0,-14.204014991098,,,58266803725.38,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,375.2,369.01,368.02,384.0,31.329341298291,6.5673401161387,58.922665372764,16.98,333.64769230769,356.22007059612,389.936,392.689,-37.76,52.23,16.487783319654,-436.18524729157,0.048508170510284,67176637.77933,0.93166880447866,19824148.162543,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
707,2021-01-15,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,375.31763213638,19822928.0,9143652.0,8424557.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.6055661600145,735939.0,3.7125645616026,,,60088973625.9,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,367.99,380.55,365.0,383.98,29.438549138061,3.457393632167,63.613359436903,18.98,338.05346153846,358.53720672983,385.146,395.633,-32.68,72.55,23.555194805195,159.10995858918,-0.058277654046028,73094369.588293,0.92251214236644,19550372.878649,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
708,2021-01-18,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,385.26289398527,14201178.0,5596543.0,5701171.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.1502302197305,-62236.0,-0.43824533429551,,,60617939758.2,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,376.74,383.9,375.77,391.8,27.888913694712,11.706736075816,64.195107080027,16.03,342.63346153846,360.95271085079,383.926,393.613,-20.6,43.9,12.911764705882,117.17434869739,-0.045024875621891,80359486.190987,0.66825190476228,14251593.993957,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
709,2021-01-19,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,373.66116732644,16286661.0,5091544.0,7486988.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.3191447681809,-3084422.0,-18.938332418167,,,57808892745.18,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,384.0,366.11,364.55,386.0,24.9378441742,-49.282719259446,62.817992913662,21.45,346.46230769231,361.44388124596,376.914,390.024,-23.89,15.0,4.272165418245,-273.11491662911,-0.099958207340758,54262257.400134,0.83562208523465,16622579.992652,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
710,2021-01-20,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,386.78078020485,21341613.0,10630929.0,8644937.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.7285726726609,2277530.0,10.671780057112,,,61802192293.2,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,373.8,391.4,370.91,393.38,24.35899661056,-14.329892583698,63.003157784707,27.27,351.28538461538,364.29684493682,378.194,388.487,-9.77,-12.7,-3.1427864390003,212.24784926057,-0.052827723059797,61974947.255939,1.0980534095825,21089743.809326,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
711,2021-01-21,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,390.8493320917,17479166.0,7116061.0,7273798.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.4157321983349,161410.0,0.92344222830769,,,61786402259.4,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,387.0,391.3,380.0,399.0,23.619910951178,-5.3632758635462,63.518947617391,19.0,355.62384615385,366.86857399045,382.652,386.294,6.3,-10.7,-2.6616915422886,110.31578947368,-0.032632880098887,65002344.197689,0.95766860080758,17459034.900639,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
712,2021-01-22,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,401.04502370386,19044156.0,9014009.0,7042459.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.542489203393,1719164.0,9.0272522447306,,,64423337904.0,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,391.5,408.0,391.5,410.28,24.103876192959,75.951072060643,63.141598691073,18.98,360.31384615385,370.78585265803,388.142,386.644,38.99,1.23,0.30238218157682,283.29261680753,0.044117647058824,77344743.108321,1.0683173833875,18719519.594216,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
713,2021-01-25,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,403.05219523283,21741425.0,8802710.0,9698435.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.7609556091054,-702213.0,-3.2298388905051,,,62678539169.1,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,406.3,396.95,392.34,418.34,23.326881710674,66.29518891003,54.885731534085,26.0,364.62692307692,373.27767621441,390.752,387.339,16.4,-16.28,-3.9396946010696,6.2710802518971,-0.010519231248598,51871816.319465,1.2303759132679,22075649.511878,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
714,2021-01-26,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,387.53766094179,15104374.0,5891201.0,7167517.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.2233849491156,-1582619.0,-10.47788541253,,,60870580299.0,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,396.81,385.5,383.76,396.81,21.53890162671,-15.565374948857,48.607191359389,13.19,368.30038461538,374.44170705113,394.63,385.772,1.6,-19.0,-4.6971569839308,-357.94602981247,0.0012970168612192,44532965.938145,0.78756377901578,15184212.114008,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
715,2021-01-27,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,384.53308684679,14838511.0,5953985.0,5502486.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.201851266705,471166.0,3.1752916448288,,,61663239995.76,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,392.0,390.52,372.0,393.2,20.293060801648,-31.740893700934,42.438683496005,21.2,370.82038461538,375.97297304626,394.454,386.324,24.41,0.51999999999998,0.13333333333333,-75.256102093917,0.055080405613029,40092906.885393,0.78335951867927,14611027.44812,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
716,2021-01-28,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,373.57840004198,18182027.0,7224005.0,9119522.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.4726607124674,-1884242.0,-10.36321197851,,,58407335026.2,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,380.0,369.9,368.0,383.01,17.440814448091,-107.37865966346,34.794901533019,22.52,372.98423076923,375.3945946609,390.174,386.413,-21.5,-31.27,-7.7947005010345,-367.14910865078,-0.027985810011825,33456094.374101,1.0306379724603,18362834.701757,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
717,2021-01-29,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,358.54603501839,27601326.0,10077662.0,14007791.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,2.235580687027,-3831371.0,-13.8811120886,,,55914088689.18,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,376.01,354.11,342.56,377.0,13.747791641764,-182.91543266127,34.530389882203,34.44,374.37307692308,373.36749040748,379.396,383.769,-37.19,-30.89,-8.0233766233766,-482.27710908275,-0.077598332899192,11970414.080846,1.5521973317593,27947095.531191,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
718,2021-02-01,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,352.10417642064,17525081.0,7338448.0,6683401.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.419451102537,-527488.0,-3.0099033493768,,,55317225411.54,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,353.0,350.33,346.2,356.9,10.396189253426,-172.44910002951,34.661517611776,10.7,375.88576923077,371.17344370201,370.072,380.412,-57.67,-18.68,-5.0621934364922,-172.54697956094,-0.043101800005463,5495395.5699217,0.89902027301096,17613833.277795,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
719,2021-02-02,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,355.54631422629,25086475.0,11694907.0,11047719.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,2.0318893018251,951757.0,3.7939048830097,,,58075744316.4,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,352.01,367.8,337.37,369.99,9.045433088734,-108.28535415915,44.105098752403,32.62,378.00153846154,370.85216334944,366.532,380.581,-29.15,-12.75,-3.3504138746551,291.89161606869,-0.060296371997956,24578830.646965,1.3451002768122,24250689.840076,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
720,2021-02-03,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,382.93026608006,21107294.0,10443930.0,9227225.0,AMAC电气,33078.0,6,4,2329474028.0,1234637880.0,53.00071454585,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.7095939094304,1155433.0,5.4740934579298,,,60156870771.24,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,379.0,380.98,375.05,387.56,8.9354624971523,10.435440014935,51.689852649069,19.76,380.47076923077,371.81671922092,364.624,379.539,-4.52,-2.92,-0.76061474342276,174.96473978296,-0.026373626373626,11540396.673837,1.0223091514356,21215343.870151,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
721,2021-02-04,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,386.25249466186,21630174.0,9886098.0,8384962.0,AMAC电气,33078.0,6,4,2329474028.0,1356998128.0,58.253413074756,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.5939722799677,1343049.0,6.2091456129757,,,61344281313.0,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,384.91,388.5,379.5,393.8,9.3473606091933,38.761736285683,52.118919544274,14.3,383.56692307692,373.40560310464,368.344,379.259,-2.02,22.39,6.1156483024228,120.38609508963,-0.047794117647059,9326724.8418661,0.98765930763968,21505041.615109,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
722,2021-02-05,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,382.16188276962,18411695.0,6696561.0,8252649.0,AMAC电气,33078.0,6,4,2329474028.0,1356998128.0,58.253413074756,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.3567959026691,-1458191.0,-7.9199172047984,,,58967881226.1,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,395.0,373.45,372.85,396.99,8.3629803766421,6.7669561621172,46.114830239526,24.14,384.85346153846,373.40983138039,372.212,375.804,3.55,-17.95,-4.5861011752683,-302.79505098572,-0.059201410757022,-26617527.668683,0.81503488037,18841205.05069,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
723,2021-02-08,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,392.85109440824,24402658.0,12966158.0,9920107.0,AMAC电气,33078.0,6,4,2329474028.0,1356998128.0,58.253413074756,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.7982823628479,2774399.0,11.36924920228,,,63791736552.0,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,375.0,404.0,373.01,404.8,9.9334747200661,68.775986265069,53.504618807329,31.79,386.88769230769,376.32318077273,382.946,376.509,49.89,12.7,3.2455916176846,315.70405088718,0.045792079207921,-13306300.992903,1.1759102208997,23729234.905371,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
724,2021-02-09,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,409.29483335088,16203746.0,7850538.0,6506947.0,AMAC电气,33078.0,6,4,2329474028.0,1356998128.0,58.253413074756,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.1940875720943,1001918.0,6.1832492313814,,,64770718647.6,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,411.2,410.2,400.8,415.0,11.5453039097,125.57820472378,52.805186356562,14.2,387.12230769231,379.54954450866,391.426,378.979,59.87,2.2,0.53921568627451,124.02924451665,0.047976596782058,-13528571.121845,0.73228468739251,16167990.050536,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
725,2021-02-10,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,411.7565362919,16282957.0,7540418.0,7811656.0,AMAC电气,33078.0,6,4,2329474028.0,1356998128.0,58.253413074756,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.1999247945904,-1068443.0,-6.5617258585157,,,65159153479.08,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,413.99,412.66,406.0,416.6,12.872801948191,121.29871670293,52.754504907547,10.6,387.53230769231,382.70292122212,397.762,381.193,44.86,15.71,3.9576772893312,5.0721495327106,0.10362041390006,-27318162.274356,0.80010153154569,16247307.650148,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
726,2021-02-18,300750.SZ,制造业,,-1.4504734706148,-7.9485223195187,112864989321.68,18797006767.23,2421707566.39,13.87643978265,398.38497975209,23824929.0,9062605.0,12542995.0,AMAC电气,33078.0,6,4,2329474028.0,1356998128.0,58.253413074756,0.0,0.0,63.69,25.0611,,17.5997,,1.4423856886203,2.4942,27.563,10.9111,4.7323,27.7633,12.1303,7.0934301150062,19.1288,9.8966,21.769701696607,68.368497486881,19.293096263847,55.8196,0.5453,2.7171,1.1984,232900.7802,0.24005,10.013333452809,1.755708317381,-3765015.0,-15.802838279182,,,62686434186.0,一般法人,,151.63693533973,44.028560261299,45.537332161255,215.36312179232,161.39583472019,-44.610269247673,422.0,397.0,386.88,422.0,12.516935147029,78.348185961324,44.725290700292,35.12,387.15653846154,384.0645477724,399.462,383.903,16.02,11.5,2.9831387808042,-395.16073093478,0.10803526448363,-33237700.514035,1.2289604186391,23908044.980504,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
